,Reviews,Bank
2250,"And as well as the customer team is very prompt and helpful, they provide definitive , timely and effective support for various scenarios and give the right input at the right time , cordial and useful , like customer support should be,",IndianOil-Citibank-Credit-Card
2251,"NOTABLE FEATURES OF THE CARD 1) Being the card that it is point accrual is relatively show for one spend , considering the redemption scale with earning points is the universe one, one definitely won't be happy with that,",IndianOil-Citibank-Credit-Card
2252,"2) From the features list its appears that it would be popular with those riding their own vehicle , that's the only area the redemption scale is golden in my opinion,",IndianOil-Citibank-Credit-Card
2253,"3) One good features of this card for those found of using credit card extensive is that the credit limit was quite high,",IndianOil-Citibank-Credit-Card
2254,"4) One really convenient of this card is that the remaining reward points can be transferred and even Creadit limited can be added to any other card of existing bank if one processing the same at the time of the card closure , since several notable bank don't yet offer this flexible , I count this as a big positive, 5) there is a embedded chip in the card in the 2016 version as is common for most latest Creadit card , this is more convenient and secure for online, physical swiping of card at machine , not so in the earlier version, 6) The subsequent year fee can be waived off with spend of at least",IndianOil-Citibank-Credit-Card
2255,"Rs 30, 000 with the card in the preceding year,",IndianOil-Citibank-Credit-Card
2256,Thank you,IndianOil-Citibank-Credit-Card
2257,Hello friends! I am sharing my views on IndianOil Citibank Credit Card. It have good services for consumers. When we go for filling fules and make payment with this card you can get points on every transaction. And this point can be used for further when you want free fuel. these points can be redeem also. So they have bteer service of customers. And Rates and charges of this credit card are very less. Most of customer satisfied with their services and also I am satisfy with it.,IndianOil-Citibank-Credit-Card
2258,"This is a credit card I've possessed twice in the past, first as a Master Card and on the latter occasion, a VISA card. I used it more on the second occasion in 2016. But unfortunately, it was a card I've never really cared too much about. Perhaps, it is apt that I share my thoughts on this now.",IndianOil-Citibank-Credit-Card
2259,MAIN DIRECT FEATURES:,IndianOil-Citibank-Credit-Card
2260,1) Accrues 2x points on Rs. 150 spent at certain grocery outlets and supermarkets.,IndianOil-Citibank-Credit-Card
2261,"2) Accrues 4x points on Rs. 150 spent on fuel at authorized outlets, across the country.",IndianOil-Citibank-Credit-Card
2262,3) There is also a 2.5% savings on fuel surcharge waiver.,IndianOil-Citibank-Credit-Card
2263,4) Accrues 1x point per Rs. 150 spent anywhere else.,IndianOil-Citibank-Credit-Card
2264,5) There is also a provision of accruing 4x points on very select partners like “MakeMyTrip”.,IndianOil-Citibank-Credit-Card
2265,POINTS REDEMPTION:,IndianOil-Citibank-Credit-Card
2266,"In the document it is advertised, it boldly mentions  “1 point is Rs. 1”  but it doesn’t clearly mention that it is only applicable to redemption of fuel purchases at certain outlets. Not in other scenarios. I got to know that through some random detailed document I discovered.",IndianOil-Citibank-Credit-Card
2267,"Other than that, the redemption of points is as usual from the universal catalogue of Citibank Rewards based on your points earned.",IndianOil-Citibank-Credit-Card
2268,CUSTOMER SERVICE & SUPPORT:,IndianOil-Citibank-Credit-Card
2269,"The customer support team is very prompt and helpful. They provide definitive, timely and effective support for various scenarios and give the rights inputs at the right times. Cordial and useful – like customer support should be.",IndianOil-Citibank-Credit-Card
2270,NOTABLE FEATURES OF THE CARD:,IndianOil-Citibank-Credit-Card
2271,"1) Being the card that it is, points accrual is relatively slow for one’s spends. Considering the redemption scale with earned points is the universal one, one definitely won’t be happy with that.",IndianOil-Citibank-Credit-Card
2272,"2) From the features list, it appears that it would be a popular with those riding their own vehicles. That’s the only area the redemption scale is  “golden”  in my opinion.",IndianOil-Citibank-Credit-Card
2273,3) One good feature of this card for those fond of using credit cards extensively is that the credit limit was quite high.,IndianOil-Citibank-Credit-Card
2274,"4) One really convenient feature of this card is that the remaining rewards points can be transferred and even credit limit can be added to any other card of existing bank, if one possesses the same at the time of card closure. Since some  cards don’t yet offer this flexibility, I count this as a positive.",IndianOil-Citibank-Credit-Card
2275,5) There is an embedded chip in the card in the 2016 version as is common for most latest credit cards. This is more convenient and secure for online / physical swiping of cards at machines. Not so in the earlier version.,IndianOil-Citibank-Credit-Card
2276,"6) The subsequent year fee can be waived off with spends of at least Rs. 30, 000 with the card in the preceding year.",IndianOil-Citibank-Credit-Card
2277,"I used this card in 2 separate periods 2010-11 and 2016-17. I have to say for a person like myself, who doesn’t use one’s own vehicle extensively as yet and pays credit card bills in a timely manner, overall benefits of the card would not count as great but perhaps between average and above average. Perhaps marginally more towards average. There are certainly better cards out there.",IndianOil-Citibank-Credit-Card
2278,"However, it is easy for me to see how it could even count as  “good”  for those who are using their own vehicles extensively. I would only recommend it to those aspiring to reap big rewards on fuel purchases alone.",IndianOil-Citibank-Credit-Card
2279,"Dear friends, today I am going to review my CITI credit card which I am using it more than 6 years years. I like the offers they are providing time to time and everytime they ask for your feedback if you availed that offer.",IndianOil-Citibank-Credit-Card
2280,"You can purchase any brand clothing, home appliance and other product of your choice without worry to pay instantly, you just swipe your CITI card and pay in installments. Everytime you swipe your card you will get turbo points which you can redeem it on indian oil outlets.",IndianOil-Citibank-Credit-Card
2281,If you want personal loan for your any requirement they will provide on good interest rate and Demand draft will be delivered with in three working days.,IndianOil-Citibank-Credit-Card
2282,"Guys, I am totally satisfied from its services. You should apply it but spend it wisely.",IndianOil-Citibank-Credit-Card
2283,"So, I have this credit card for around 8 years now. And not even once I have faced any problem with this card. The rewards are really great. You get to earn points on everything you pay from this card and the same can be redeemed for tons of gifts. The best part that I like is redeeming the points for free fuel. Every point that you earn is equal to Rs. 1/- when one redeem for fuel. Probably in an year around 6 time I get my car tank full with the points that I accumalate. The other good part is no hidden charges, no annual fee, no taxes on purchases you do. Good credit limit. Their customer service ppl are also experts and solve your problem quite professionally. Must have credit card.",IndianOil-Citibank-Credit-Card
2284,"Hi, this is to bring in to your notice that even after paying the amount towards credit card they have screwed my happiness keeping their own problems trust me in 4 hours I have received 22 calls from customer care, how much to answer the call if my problem then fine I agree but how they can trouble me for their issues amount has been debited from my account even received sms from stupid yes bank successfully received but its not reflecting for them thats not my problem, this is how they are provoking people to commit suicide. This is heights to trouble people,",Yes-Bank-American-Express-Credit-Card
2285,"one person told from customer care to go near by branch I need to drive 15kms from my house I went in branch they are telling here we cant do anything you should talk to customer care so can anyone help me now where I should go, now they 3 people are started sending me what's app I am asking them to clear my issues no they are just telling me to pay the amount",Yes-Bank-American-Express-Credit-Card
2286,is this the way to give the service,Yes-Bank-American-Express-Credit-Card
2287,they are not even responding for emails also but they can send me email asking for the payment,Yes-Bank-American-Express-Credit-Card
2288,how is this possible,Yes-Bank-American-Express-Credit-Card
2289,I am attaching the confirmation sms from yes bank,Yes-Bank-American-Express-Credit-Card
2290,I REQUEST EVERYONE NOT TO GO FOR YES BANK CREDIT CARD,Yes-Bank-American-Express-Credit-Card
2291,Don't ever think to have yes bank credit card!!! All transaction have to be monitored otherwise u will loose ur hard earned money.,Yes-Bank-American-Express-Credit-Card
2292,"After using Yes bank credit card now I felt they have started applying false charges and change their policies to trap customer and extract money. I even raised my concern to their Nodal officer, but looks like all are in  same page to cheat customers. There are many other credit cards available in market, we can check before applying for a yes bank card. Looks like they have decided to recover their bad loans from retail customers. One of the fraud bank and be careful before applying any service from them",Yes-Bank-American-Express-Credit-Card
2293,"He scold me inparlememet language, this back encourage to speak them like that , his number is +91 95505 1xxxx",Yes-Bank-American-Express-Credit-Card
2294,"Initially they will irritate before taking the card, once u take the card real irritation program will start every day .",Yes-Bank-American-Express-Credit-Card
2295,Charges are too high,Yes-Bank-American-Express-Credit-Card
2296,Zero benefits,Yes-Bank-American-Express-Credit-Card
2297,Worst executives,Yes-Bank-American-Express-Credit-Card
2298,They never care about customers,Yes-Bank-American-Express-Credit-Card
2299,Please be away from the yes Bank credit or banking service,Yes-Bank-American-Express-Credit-Card
2300,I applied for credit card and no update from them. It's been 15 working days still no response.  There are many banks in the India which will provide credit cards  services better than this bank. In my opinion better to apply some other bank card rather than yes bank,Yes-Bank-American-Express-Credit-Card
2301,Hi all please stop using yes bank credit card horrible service. For ever request u need to write a letter they r still in stone age. They charge u financial charge even u make the complete payment. They are so many other cards available in market. With better service. Citi bank one of the class I have been using it for more than 10 years now.,Yes-Bank-American-Express-Credit-Card
2302,This is average product and,Yes-Bank-American-Express-Credit-Card
2303,This just best and good ok .okkkl rate : 3.5. Good bank in word wide .good tranctions and good. Good deposit .godd safty bank .good safty .this american bank . Americans good . Yes bank in god bank in world . Good customers good employes good tranctions and this very powerful bank ok,Yes-Bank-American-Express-Credit-Card
2304,"Hello, today I am gonna share my experience with yes bank american express debit card.",Yes-Bank-American-Express-Credit-Card
2305,I have an account in yes bank since past 2 years and now I want to apply for a american express debit card and let me tell you my experience while doing all this stuff.,Yes-Bank-American-Express-Credit-Card
2306,"When I contacted yes bank for application of debit card, they told me that please visit your nearest branch and they will provide you some details about the application of debit card.",Yes-Bank-American-Express-Credit-Card
2307,So next day I went to the nearest branch of yes Bank and asked them for the application of debit card.,Yes-Bank-American-Express-Credit-Card
2308,They told me some benefits of American express card and I agreed then they told me to come tomorrow as they had no forms available that time.,Yes-Bank-American-Express-Credit-Card
2309,"Next day when I went there they gave me the form and I filled it there and submitted, they said sorry the submission date is after a week so come after a week and fill it properly.",Yes-Bank-American-Express-Credit-Card
2310,I somehow managed to wait for a week as I need this card immediately. So when I went there after a week j submitted the form and they asked me to wait till I receive the card to my provided address.,Yes-Bank-American-Express-Credit-Card
2311,Its been a month since I am waiting for the card,Yes-Bank-American-Express-Credit-Card
2312,And I contacted them several times but they dont response to me. They just said please wait more.,Yes-Bank-American-Express-Credit-Card
2313,"Now, I dont hope anything from them as I've been waiting so long to get my debit card.",Yes-Bank-American-Express-Credit-Card
2314,Yes bank cheated me.,Yes-Bank-American-Express-Credit-Card
2315,Thank you.,Yes-Bank-American-Express-Credit-Card
2316,.Yes Bank!,Yes-Bank-American-Express-Credit-Card
2317,"Big Name and Fame in the market. I've applied for a credit card and executive told me about the benefits of applying for the card, just for convincing me nothing else. She explained their few highlighted benefits such as: -Lifetime Free Card -Priority Pass and Lounge Access at Airport -Waiver on Golf Courses and Classes -Get the limit of 2 Lacs. because this is the minimum limit we providing -1500 Bonus Reward points on spends of 7500 within first 30 days. -Fuel surcharge waiver 2.50% -Insurance Coverage ( Accidental Deat 50 Lacs. and Emergency Hospitalization up to 15 Lacs. Now, just talking about the Facts. Except for the 2nd point and 3rd point ( For Rich peoples only) , All have the shocking hidden things which is indirectly pull you to taking the benefits.",Yes-Bank-American-Express-Credit-Card
2318,"Yes Bank! Big Name and Fame in the market. I've applied for a credit card and executive told me about the benefits of applying for the card, just for convincing me nothing else.",Yes-Bank-American-Express-Credit-Card
2319,She explained their few highlighted benefits such as:,Yes-Bank-American-Express-Credit-Card
2320,-Lifetime Free Card,Yes-Bank-American-Express-Credit-Card
2321,-Priority Pass and Lounge Access at Airport,Yes-Bank-American-Express-Credit-Card
2322,-Waiver on Golf Courses and Classes,Yes-Bank-American-Express-Credit-Card
2323,-Get the limit of 2 Lacs. because this is the minimum limit we providing.,Yes-Bank-American-Express-Credit-Card
2324,-1500 Bonus Reward points on spends of 7500 within first 30 days.,Yes-Bank-American-Express-Credit-Card
2325,-Fuel surcharge waiver 2.50%,Yes-Bank-American-Express-Credit-Card
2326,-Insurance Coverage(Accidental Deat 50 Lacs. and Emergency Hospitalization up to 15 Lacs.),Yes-Bank-American-Express-Credit-Card
2327,"Now, just talking about the Facts. Except for the 2nd point and 3rd point(For Rich peoples only), All have the shocking hidden things which is indirectly pull you to taking the benefits.",Yes-Bank-American-Express-Credit-Card
2328,Lifetime Free Card: Not mentioned anywhere on the letter or the booklet. It can be waived off if you spend 5000 in the first year and 15000 in coming years respectively.,Yes-Bank-American-Express-Credit-Card
2329,"Limit 2 Lacs: What I got, just 40000.",Yes-Bank-American-Express-Credit-Card
2330,"1500 Bonus Reward Points: Yes, they will giving but only retail purchase, not on paying bills or online purchase etc.",Yes-Bank-American-Express-Credit-Card
2331,"Fuel Surcharge waiver up to 2.50%: You the funniest part. Let me tell you, This is having capped of Rs.250 only and the minimum fuel of Rs.400 you have filled in a one time.",Yes-Bank-American-Express-Credit-Card
2332,"Insurance Coverage:  HEIGHTS. Giving you an Accidental and Health Insurance, No Doubt but the only conditions are:",Yes-Bank-American-Express-Credit-Card
2333,Air Accidental Insurance coverage of 50 Lacs IF you purchased the FLIGHT ticket with the same card.,Yes-Bank-American-Express-Credit-Card
2334,Emergency Hospitalization of up to 15 Lacs IF you are traveling and the FLIGHT tickets were purchased from the same card.,Yes-Bank-American-Express-Credit-Card
2335,"They also covered outstanding bill of up to 2.50 Lacs. in case the primary cardmember will be passed away in Accident. Someone, please ask them. Limit giving you just 40000, how can be outstanding will reach to till 2.50 Lacs.",Yes-Bank-American-Express-Credit-Card
2336,I've shared some pics of the T&Cs I've received with the card.,Yes-Bank-American-Express-Credit-Card
2337,"Please Don't Trust them and ask them to give all the benefits in writing with their EMP codes. Even on the verification call, they telling you the benefits without the complete T&Cs #Beware",Yes-Bank-American-Express-Credit-Card
2338,Yes bank is a very good bank but the credit card  department is not good. Iam applaying a yes bank american express credit card last 6months back. But application process is very late.The mainly customer serrvice is too poor of this bank.Iam contact several times to custoner care department they cannot respond.funally 3months after they give a credit card. But the charges is too high to compare the other credit cards.The rates and charges is too high.Iam not satisfy this credit card.Iam not recomend this card to any one.,Yes-Bank-American-Express-Credit-Card
2339,"What a blunder service provided by the yes bank credit card sec-50 noida branch,",Yes-Bank-American-Express-Credit-Card
2340,they are delaying the application submittion from the application filling and receiving date,Yes-Bank-American-Express-Credit-Card
2341,They are not contacting customer while receiving form or receiving applications,Yes-Bank-American-Express-Credit-Card
2342,yes bank banking department not coordinating well with credit card department,Yes-Bank-American-Express-Credit-Card
2343,. executives are uneducated / unexperienced go for illegal practices.,Yes-Bank-American-Express-Credit-Card
2344,"they cant call customer, even clicking pictures of home name plate without consulting .'",Yes-Bank-American-Express-Credit-Card
2345,"without informing, without any permission, ' THEY ALL FAKE  .",Yes-Bank-American-Express-Credit-Card
2346,Its a best credit card service which provide by yes bank .compare to other bank credit cards its cheap and more valuable.,Yes-Bank-American-Express-Credit-Card
2347,It can be use anywhere .only one thing which I don't like that sometimes bank take some time for supporting customers .they must pay much attention abt it overall it's good,Yes-Bank-American-Express-Credit-Card
2348,"I am dissatisfied with SBI credit card services because there is no toll-free number for rapid support.There have been no effective responses to client complaints/requests regarding transactions.My case, which was filed on October 31, still has an ETA of February 18th 2024 to be resolved.They do not update the status when contacted to chargeable care since executives are not knowledgeable.",SBI-Visa-Credit-Card
2349,"Sir/Madam,",SBI-Visa-Credit-Card
2350,I have paid total Rs.1450/- from 26/11/2023 to 25/12/2023.,SBI-Visa-Credit-Card
2351,"But when I seen statement generated on 25/12/2023, no any emi amounts of rs. 482.93, 290.11 and 156.25 deducted from my account .",SBI-Visa-Credit-Card
2352,But seen in the statement all unknown charges levied and illegal charges recovered from my paid amount.  Its total injustice with me and total pure loot of poor customers.,SBI-Visa-Credit-Card
2353,"This is not good thing, for sbi business.",SBI-Visa-Credit-Card
2354,This make bad effect on sbi and credit card business.,SBI-Visa-Credit-Card
2355,I request you to please deduct above mentioned emi From my paid amount.,SBI-Visa-Credit-Card
2356,Thank you,SBI-Visa-Credit-Card
2357,Santosh Jangavali,SBI-Visa-Credit-Card
2358,Worst card ever for their customer care. I asked the customer care 5 times the same question how much I ve to pay for this month bill . Every time they copy pasted the same mail like a robot “contact customer care” from the the same mail id which I already addressed in my all previous mails..,SBI-Visa-Credit-Card
2359,And their rewards you have to beg for it like a dog. They don’t value how much you spend and pay annnual fee.. Amex is best in class,SBI-Visa-Credit-Card
2360,"Worst credit card till date possible. Don’t get it at all. Not only are there problems with making the transaction with the card, the customer care service is even worse",SBI-Visa-Credit-Card
2361,SBI card is having maximum number of consumer court cases among CC in India. I have been customer of SBI card for a long time and they cant take responsibility of online securtiy breach. They fail to acknowledge fraudulent transaction for which customer neither gets sms or mail.,SBI-Visa-Credit-Card
2362,"Stay away from this card, if one wants peace of mind.",SBI-Visa-Credit-Card
2363,Ye sbi card wale chor nahi daku hai jab chahe Bina aapse pooche apke account se paise nikal lete hai..aur unbilled me bhi nahi dikhate inko call kar ke baat karne me Kam se kam 1hr lag jayega Aisa ivr system hai inka...fraud company paise aane pe mai Inka card b band karne wala hun aap logon mein agar koi bhi Mera comment padhe to suggestion man lijiye yah sujhav SBI kya main To kahta hun kisi bhi company ka koi credit card nahin Lena chahie this is all a big trap and SBI part of that thank u.,SBI-Visa-Credit-Card
2364,SBI CARD offers the worst service in the world. You will never have a good experience with SBI card. Stay away from this credit card company. A big No No!,SBI-Visa-Credit-Card
2365,1) No Customer Service,SBI-Visa-Credit-Card
2366,"2) Any change if you want to speak to someone, no voice support available",SBI-Visa-Credit-Card
2367,3) Payment gets delayed by 3 days. Too much hassles.,SBI-Visa-Credit-Card
2368,"Overall, it's a pain to have a credit card of SBI. Please guys, stay away from this Credit Card.",SBI-Visa-Credit-Card
2369,"I recommend other people do not take any SBI CC CARD AND DONT COME on this trap , they will charged you huge amount of penalty , late payment charges , GST amount , and a lots of charges which we can not recognised .in short this is a business for loot not a serv",SBI-Visa-Credit-Card
2370,1) No Customer Service,SBI-Visa-Credit-Card
2371,"2) Any change if you want to speak to someone, no voice support available",SBI-Visa-Credit-Card
2372,3) Payment gets delayed by 3 days. Too much hassles.,SBI-Visa-Credit-Card
2373,"Overall, it's a pain to have a credit card of SBI. Please guys, stay away from this Credit Card.",SBI-Visa-Credit-Card
2374,Worst credit card. You can't clear the all dues at once . Loot you in many ways. Worst customer care. they would literally cheat you,SBI-Visa-Credit-Card
2375,"Very worst Credit card, they do not have toll free number, they do not respond but they add chares, they are doing business on customers money it will be banned.",SBI-Visa-Credit-Card
2376,These people are such greedy . I have been trying to contact them from last 3 months as they have closed my FD for the repayment of my dues . I have no problem in that but from that time they have blocked my card and not even bothered to reply my emails about my card reactivation or to anything that what is the problem in my card . No company executive can be reached by the given toll free number . I am very disappointed in the company. When these greedy people wanted money they called me 10 times a day. But now nobody from the company is replying me or helping me solve my problem . I even said them to close my account if it can not be reactivated but no reply. I request the other people not to take credit card from SBI they only want our hard earned money . Instead apply credit cards from other well established banks not from these greedy company.,SBI-Visa-Credit-Card
2377,Highly not recommended..,SBI-Visa-Credit-Card
2378,They call us frequently and they don't even convey what are the card benefits and how they work..,SBI-Visa-Credit-Card
2379,I got a SBI credit card last year..i was not even set the card pin for 2 3 months..but a bill has been generated to my mail and it says that i have not paid my bill..,SBI-Visa-Credit-Card
2380,How can a card which has not been used and even pin has not been set for it could generate a bill..,SBI-Visa-Credit-Card
2381,I visited my nearest branch but there was not proper response..,SBI-Visa-Credit-Card
2382,Now i ended up with low cibil score becoz of this,SBI-Visa-Credit-Card
2383,I request people not to trust them!????,SBI-Visa-Credit-Card
2384,"I recently got the SBI Visa Credit Card and I must say, it has been a great experience so far. The application process was quick and easy, and I was approved within a few days. The card itself looks sleek and professional, and it's accepted at a wide range of merchants.",SBI-Visa-Credit-Card
2385,"One of the things I love about the SBI Visa Credit Card is the rewards program. I earn points every time I use my card, and these points can be redeemed for a variety of rewards such as cashback, gift cards, and travel vouchers. Plus, the points don't expire, so I can save them up and use them whenever I want.",SBI-Visa-Credit-Card
2386,"Another great feature of this card is the fraud protection. I feel secure using my SBI Visa Credit Card because I know that I'm protected against unauthorized transactions. Plus, the customer service is excellent - any time I've had a question or concern, the representatives have been friendly, helpful, and efficient.",SBI-Visa-Credit-Card
2387,"Overall, I highly recommend the SBI Visa Credit Card to anyone looking for a reliable credit card with great rewards and top-notch customer service. It's a fantastic way to build credit, earn rewards, and have peace of mind knowing that your purchases are protected.",SBI-Visa-Credit-Card
2388,"First of all....I would like to say that all of SBI cards have a membership fee, even the useless one's like 'simply save', the shittiest card of SBI credit cards. The amount of offers and rewards you get for using these cards is not even better than some of the free cards in the market like RBL Bank or Indusind bank cards. The remaining displeasure you'll get from the customer care. Nothing is straightforward with these guys. If you ask something, you'll be diverted, misled and just plain disconnected. No help writing emails to these guys as well as they'll block your number from accessing the nodal officer complaint and what not. Card closure takes forever and is a gruesome task. Just don't buy any SBI credit card or you'll keep regretting until it is closed forver.",SBI-Visa-Credit-Card
2389,"One of the worst card with main aim to cheat customers. All idiots are managing customer service, neither they understand issues nor they resolve. There are lots of other free credit cards in market,  don't go for SBI credit card",SBI-Visa-Credit-Card
2390,"I have a major dispute with the way SBI has charged their customers more than the actual amount. If I have spent Rs.10 then SBI can not charge Rs.14 and then credit Rs.2 as surcharge waiver. In the same way the SBI card has duped me. I have attached the documents wherein it is clearly shown the exact amount. I will surely take more and strict legal action if such things are not taken care by you and not resolving my problem. I am attaching all the documents. The customer care executive called me today that SBI has charged correct amount. Worst experience ever. I will make sure to take this matter to the highest authority, if these are not being stopped and a fair and actual amount is being deduced.",SBI-Visa-Credit-Card
2391,"They will deduct without unforming and charges are high, there is no proper customer care response.....",SBI-Visa-Credit-Card
2392,Sbi cedit card service sbse bekar service hai mujhe lgta hai anya credit card ki service sbi ke mukable jyda acchi hogi kyonki sbi aapko deta hai bina credit card or bina shoping ke bhi bill generate  krni ki suvidha or agar aap chahte hai credit ko bnd krna to server down btane ki suvidha,SBI-Visa-Credit-Card
2393,Not good service and not positive reply for customer care service,Tata-Card
2394,Without resion my card block agai and again,Tata-Card
2395,Not happy for service,Tata-Card
2396,"Horrible people, terrible card. Charge very high interest and penalties for even a day delay. I was charged 6000 per day for a delay of payment of 49000 on the due date. I didn't pay such high penalty. Now after 2.5 years that 6000 along with interest on interest and penalties and taxes they are showing 42000 and threatening to pay or will send legal notice. I have always been regular in paying my purchases and debits without any delay. But this i never want to pay.",Tata-Card
2397,"One salesman person sold this card to me , in the name of protection of transaction he sold card insurance as well. That was the cost around 500rs to 1k.",Tata-Card
2398,Now without any transaction I am paying around 9k rs as a defaulter to that card insurance.  Bogus agents called only when they got list to recover.,Tata-Card
2399,Tata customer care never satisfied customer query.,Tata-Card
2400,This is worst card ever. If you miss a payment they will apply heavy charges. The customer care is pathetic and it will take hours just to talk to someone.,Tata-Card
2401,It is virtually impossible to get any customer service. I was sold this card recently and no matter how many emails I sent or called.  my small issue is not resolved. 10 plp . 10 solutions. 0 resolution,Tata-Card
2402,My card been blocked by tata card services for 1 year back and have provided all kind of documents and biometrics number of times ..but not deactivated the card . .. if ask to close the card with redeem my points..they ask to deactivate the card with kyc update .spoke with number of agents and supervisors ..no use . They not at all aware of how to proceed services...one star also not deserve..that too being customer for 10 years .. no use .. pooor services..such cases should not give any service if not able to provide...that too whenever we go mall they always approach to give a card ..but services nill.,Tata-Card
2403,"Please be careful of the frauds available at Tata Stores (Star Bazar, Croma, etc) who are tricking you by selling their Tata Card on the name of SBI Card and lucrative offers on all Tata Stores.",Tata-Card
2404,"I got tricked by the executives in Star Bazaar Kadogudi, Bangaluru. They pasted me the card with false promises of having limit higher than what already holding and the benefits which are actually not there. Very limited Tata affiliated stores are covered by the card for benefits. After refusing them multiple times, they finally pasted me the card with a limit of only 10K INR, which was useless. Just to meet their monthly target executives do this and later I was forced to reach out to customer care for the limit enhancement which never happened and they started charging the annual fees anyways.",Tata-Card
2405,"Be careful of the executive specially at the above mentioned store (Jyothi S & Ashok R M). Even they kept me on hold for almost 1 month by saying that in the system it is higher limit for you, we will get it fixed for sure. Both of the executives raised their hand finally and say do whatever way you can help yourselves.",Tata-Card
2406,"I was told that i will get a Sony headphones on my tata card delivery. Although I got my card but it's been a month that i haven't received the headphones. The guy who took my documents just keeps on saying he will update me or he cancels my calls, or his number is always busy. I am very annoyed by this kind of service.",Tata-Card
2407,"I spoken with customer care services some of 5 To 8 times, to close my card permanently",Tata-Card
2408,The mother fxxx giving only complaint no,Tata-Card
2409,But complaint's are not solving.,Tata-Card
2410,Suggestion :- better to close your customers care service,Tata-Card
2411,Start doing bxxxx you can satisfy some customer they stay your side always.,Tata-Card
2412,I want to close my tata sbi but there executives told me your fee will be reversal but after some days I got message that reversal is not possible due to our internal policy.,Tata-Card
2413,Government should take action against these fraud people.,Tata-Card
2414,They hold on me 31 mins and they don’t have any flexible pay offers and they are 20% interest rates it’s too much,Tata-Card
2415,"I already informed to TATA CREDIT CARD CUSTOMER CARE, that I lost my Credit Card Last year and I blocked my Card on Call/Phone, despite that my account seems to have a pending Due amount.",Tata-Card
2416,After that Many times I tried to call Customer care but because of not having a Card number I am unable to contact Customer care.,Tata-Card
2417,"I am very much disappointed by TATA CREDIT CARD facility and Customer care, because when I Block my Credit Card on Phone after lost it, they have not given any kind of information for Annual charge and Interest and closing my Card. Further they have not sent any Message or Email about the same.",Tata-Card
2418,Despite blocked my Tata Credit Card; they have fraudulently charge Annual Fee and huge Interest fee till date. They are willfully neglected to inform Customer’s about Policy for Annual Fee and Interest thereon after Lost/Stolen Credit Card.,Tata-Card
2419,"I have used card in year 2018 have made payment asked for settlement received call 1st time settlement brooked second time received call from collection team they said have taken approval for second time on that basis I did payment but after that my account zeroization not done have called so many times emails massage no response no sort out yet, again calling for payment of 94000/- how possible when my card is blocked from last 2 years who used for 94000. The customer service is pathetic all are dumb hurrahing cm for payment they don't consider email WhatsApp anything they need only money. I m facing this issue from last 2 years its big mistake of my life I purchased tata sbi card. Now they are calling me 10 times in a day for collection all proof submitted by me instead of making account zeroization they are asking me to make more 20000 payment.",Tata-Card
2420,"The worst card till now.... misguided by the agent..can't describe, the features are stupid but the agent has given false commitment. It's a bogus card.",Tata-Card
2421,I lost 3.6k as an annual fee.,Tata-Card
2422,Pathetic customer care support and unethical credit card company even if TATA( synonym of trust) is co branded.,Tata-Card
2423,They dont send the milestone voucher even after multiple reminder till their principal nodal officer .,Tata-Card
2424,Pathetic customer care support. Still the 1947 govt. style of working . Pls avoid using such card where you dont have service at all.,Tata-Card
2425,Manoj,Tata-Card
2426,957328xxxx,Tata-Card
2427,"Hi,",Tata-Card
2428,I am using tatacard for the past 9 years.  On average it gives me 4000 reward points per year which can be used in purchasing goods from chroma.,Tata-Card
2429,"All my gadgets such as smartphones, tv, fridge are brought from chroma and got a great deal because of the reward points.",Tata-Card
2430,"This card is good if one is purchasing grocery from Tata stars, cloths from Westside.",Tata-Card
2431,The SBI TATA Titanium Card is offers privileges and never before seen rewards. The customers receive a value back of almost 5% on their purchases. The card also provides great welcome gifts and offers.,Tata-Card
2432,"Today I have received call from Tata SBI to ask reissue the card but I informed how they apply the late charges, after information they admit that they will waive off the charges. But I asked for full late charges they refused me to waived off.",Tata-Card
2433,They made fraud of Rs 1622,Tata-Card
2434,No privacy of your shared documents.,Tata-Card
2435,Annoying calls from fraud to get money from you on name of card benefits.,Tata-Card
2436,Worse sale executive,Tata-Card
2437,No support from Customer Care Team. Shared invalid number on card pamphlet.,Tata-Card
2438,Website never get login so if there is any delay from your side to pay then your CBIL score get impact and need to pay delayed charges,Tata-Card
2439,Don't find app like other cards,Tata-Card
2440,High interest charges on EMI compare to other cards.,Tata-Card
2441,"Suggestion Don't Go for it even you get high credit limit. After you get card, it's headache.",Tata-Card
2442,"Don't have words to describe, such a worst service, interest rates, will never connect to customer service, when you missed payments then simply you'll get calls from them.",Tata-Card
2443,I had a card which was blocked by icici because I raised dispute with consulting me. Then I asked to send new card to nearest branch. Customer service told to raise this post card is embossed and I requested same. Still they sent the card to old address without sending to branch. Basically they have buch of fools in contact center so don't go by them. Cross check and avoid icici cards. They don't service we'll. It take 15 minutes to get someone on call,ICICI-Bank-Visa-Credit-Card
2444,"Even after clearing the complete outstanding Payment,  Bank has charged me ₹2574 SERVICE TAX, GST for 10 days. Really Annoying. No Useful in interacting with executive and Manager. Worst.",ICICI-Bank-Visa-Credit-Card
2445,"Very bad ICICI bank regarding cradit card. ICICI bank doing froud to customer. I have provided cradit card for zero charge. But after one year charge apply. How to pay, I am not able to pay this amount.",ICICI-Bank-Visa-Credit-Card
